Date,Sentiment_Score,Category,Era,Source
2014-03-13,0.36855859745564107,Positive,The Apprentice / Pop Culture,Historical Archive
2014-03-20,0.39257007138482153,Positive,The Apprentice / Pop Culture,Historical Archive
2014-03-27,0.5745909423316704,Positive,The Apprentice / Pop Culture,Historical Archive
2014-04-03,0.3699577803982246,Positive,The Apprentice / Pop Culture,Historical Archive
2014-04-10,0.24359251363568055,Positive,The Apprentice / Pop Culture,Historical Archive
2014-04-17,0.5494105851122327,Positive,The Apprentice / Pop Culture,Historical Archive
2014-04-24,0.30962712091767597,Positive,The Apprentice / Pop Culture,Historical Archive
2014-05-01,0.248280206280599,Positive,The Apprentice / Pop Culture,Historical Archive
2014-05-08,0.5120167040525085,Positive,The Apprentice / Pop Culture,Historical Archive
2014-05-15,0.5678759411344221,Positive,The Apprentice / Pop Culture,Historical Archive
2014-05-22,0.3712620850109143,Positive,The Apprentice / Pop Culture,Historical Archive
2014-05-29,0.42421753580500804,Positive,The Apprentice / Pop Culture,Historical Archive
2014-06-05,0.40223785383489385,Positive,The Apprentice / Pop Culture,Historical Archive
2014-06-12,0.3310514814580961,Positive,The Apprentice / Pop Culture,Historical Archive
2014-06-19,0.42823362749238514,Positive,The Apprentice / Pop Culture,Historical Archive
2014-06-26,0.5085893382330045,Positive,The Apprentice / Pop Culture,Historical Archive
2014-07-03,0.4995679109387958,Positive,The Apprentice / Pop Culture,Historical Archive
2014-07-10,0.46881413692788204,Positive,The Apprentice / Pop Culture,Historical Archive
2014-07-17,0.37895752390596416,Positive,The Apprentice / Pop Culture,Historical Archive
2014-07-24,0.4666178117576431,Positive,The Apprentice / Pop Culture,Historical Archive
2014-07-31,0.5666866438562318,Positive,The Apprentice / Pop Culture,Historical Archive
2014-08-07,0.29940354097051014,Positive,The Apprentice / Pop Culture,Historical Archive
2014-08-14,0.20299910968335566,Positive,The Apprentice / Pop Culture,Historical Archive
2014-08-21,0.42468934076252507,Positive,The Apprentice / Pop Culture,Historical Archive
2014-08-28,0.41497770533729744,Positive,The Apprentice / Pop Culture,Historical Archive
2014-09-04,0.5543826691817961,Positive,The Apprentice / Pop Culture,Historical Archive
2014-09-11,0.3012563271326818,Positive,The Apprentice / Pop Culture,Historical Archive
2014-09-18,0.3257038834943936,Positive,The Apprentice / Pop Culture,Historical Archive
2014-09-25,0.484624497617408,Positive,The Apprentice / Pop Culture,Historical Archive
2014-10-02,0.4911506622103851,Positive,The Apprentice / Pop Culture,Historical Archive
2014-10-09,0.29938495189215536,Positive,The Apprentice / Pop Culture,Historical Archive
2014-10-16,0.5875148285631061,Positive,The Apprentice / Pop Culture,Historical Archive
2014-10-23,0.41451856123750913,Positive,The Apprentice / Pop Culture,Historical Archive
2014-10-30,0.43197168609505654,Positive,The Apprentice / Pop Culture,Historical Archive
2014-11-06,0.5209220891222258,Positive,The Apprentice / Pop Culture,Historical Archive
2014-11-13,0.38135670462328636,Positive,The Apprentice / Pop Culture,Historical Archive
2014-11-20,0.3094830646740957,Positive,The Apprentice / Pop Culture,Historical Archive
2014-11-27,0.3081565245542946,Positive,The Apprentice / Pop Culture,Historical Archive
2014-12-04,0.33206977972609214,Positive,The Apprentice / Pop Culture,Historical Archive
2014-12-11,0.3287346843547597,Positive,The Apprentice / Pop Culture,Historical Archive
2014-12-18,0.42332808245715753,Positive,The Apprentice / Pop Culture,Historical Archive
2014-12-25,0.36673201913497705,Positive,The Apprentice / Pop Culture,Historical Archive
2015-01-01,0.2815095346805504,Positive,The Apprentice / Pop Culture,Historical Archive
2015-01-08,0.1092068074371812,Positive,The Apprentice / Pop Culture,Historical Archive
2015-01-15,0.4565556110773193,Positive,The Apprentice / Pop Culture,Historical Archive
2015-01-22,0.32128836446278625,Positive,The Apprentice / Pop Culture,Historical Archive
2015-01-29,0.42750434969371803,Positive,The Apprentice / Pop Culture,Historical Archive
2015-02-05,0.3817222069542627,Positive,The Apprentice / Pop Culture,Historical Archive
2015-02-12,0.32010308673454474,Positive,The Apprentice / Pop Culture,Historical Archive
2015-02-19,0.43965326532477245,Positive,The Apprentice / Pop Culture,Historical Archive
2015-02-26,0.13406868676502287,Positive,The Apprentice / Pop Culture,Historical Archive
2015-03-05,0.2880456434546815,Positive,The Apprentice / Pop Culture,Historical Archive
2015-03-12,0.2564154189346343,Positive,The Apprentice / Pop Culture,Historical Archive
2015-03-19,0.5213018880953444,Positive,The Apprentice / Pop Culture,Historical Archive
2015-03-26,0.47553378402155183,Positive,The Apprentice / Pop Culture,Historical Archive
2015-04-02,0.40106616187258803,Positive,The Apprentice / Pop Culture,Historical Archive
2015-04-09,0.505421202421791,Positive,The Apprentice / Pop Culture,Historical Archive
2015-04-16,0.507696049940298,Positive,The Apprentice / Pop Culture,Historical Archive
2015-04-23,0.34403323976774436,Positive,The Apprentice / Pop Culture,Historical Archive
2015-04-30,0.38919162767859233,Positive,The Apprentice / Pop Culture,Historical Archive
2015-05-07,0.36550314591277894,Positive,The Apprentice / Pop Culture,Historical Archive
2015-05-14,0.3751869690942451,Positive,The Apprentice / Pop Culture,Historical Archive
2015-05-21,0.34696279841189726,Positive,The Apprentice / Pop Culture,Historical Archive
2015-05-28,0.42995402965747154,Positive,The Apprentice / Pop Culture,Historical Archive
2015-06-04,0.3385949958153843,Positive,The Apprentice / Pop Culture,Historical Archive
2015-06-11,0.3284920136774375,Positive,The Apprentice / Pop Culture,Historical Archive
2015-06-16,0.15761959206694054,Positive,2016 Campaign,Historical Archive
2015-06-23,-0.5222215020297118,Negative,2016 Campaign,Historical Archive
2015-06-30,0.1403826919532174,Positive,2016 Campaign,Historical Archive
2015-07-07,0.21716374599563115,Positive,2016 Campaign,Historical Archive
2015-07-14,-0.6091834345453001,Negative,2016 Campaign,Historical Archive
2015-07-21,-0.04102808463731969,Neutral,2016 Campaign,Historical Archive
2015-07-28,-0.562641082523015,Negative,2016 Campaign,Historical Archive
2015-08-04,0.07876291539776814,Positive,2016 Campaign,Historical Archive
2015-08-11,-0.10828667565518238,Negative,2016 Campaign,Historical Archive
2015-08-18,-0.4595779196457804,Negative,2016 Campaign,Historical Archive
2015-08-25,-0.08614965764503064,Negative,2016 Campaign,Historical Archive
2015-09-01,-0.02270940620000131,Neutral,2016 Campaign,Historical Archive
2015-09-08,0.21759581032982178,Positive,2016 Campaign,Historical Archive
2015-09-15,-0.45759654683723894,Negative,2016 Campaign,Historical Archive
2015-09-22,0.06338488114158758,Positive,2016 Campaign,Historical Archive
2015-09-29,-0.35579799959042524,Negative,2016 Campaign,Historical Archive
2015-10-06,-0.11205767065506714,Negative,2016 Campaign,Historical Archive
2015-10-13,0.2635505208115706,Positive,2016 Campaign,Historical Archive
2015-10-20,0.13020426932009266,Positive,2016 Campaign,Historical Archive
2015-10-27,-0.16891713464207686,Negative,2016 Campaign,Historical Archive
2015-11-03,-0.4476672074605782,Negative,2016 Campaign,Historical Archive
2015-11-10,0.1821317571786551,Positive,2016 Campaign,Historical Archive
2015-11-17,-0.1360545713658243,Negative,2016 Campaign,Historical Archive
2015-11-24,-0.5306101902336244,Negative,2016 Campaign,Historical Archive
2015-12-01,0.5283192702970596,Positive,2016 Campaign,Historical Archive
2015-12-08,-0.41519484087311664,Negative,2016 Campaign,Historical Archive
2015-12-15,-0.5434282918410003,Negative,2016 Campaign,Historical Archive
2015-12-22,-0.34339211419030663,Negative,2016 Campaign,Historical Archive
2015-12-29,-0.5862529776006205,Negative,2016 Campaign,Historical Archive
2016-01-05,-0.14494663951519965,Negative,2016 Campaign,Historical Archive
2016-01-12,-0.5622523863693685,Negative,2016 Campaign,Historical Archive
2016-01-19,0.06926549156729328,Positive,2016 Campaign,Historical Archive
2016-01-26,-0.11367986676136006,Negative,2016 Campaign,Historical Archive
2016-02-02,-0.34859949450567473,Negative,2016 Campaign,Historical Archive
2016-02-09,-0.44303211762308564,Negative,2016 Campaign,Historical Archive
2016-02-16,-0.3556936664085529,Negative,2016 Campaign,Historical Archive
2016-02-23,-0.45610226611037913,Negative,2016 Campaign,Historical Archive
2016-03-01,0.04209491812770136,Neutral,2016 Campaign,Historical Archive
2016-03-08,0.3659121373785524,Positive,2016 Campaign,Historical Archive
2016-03-15,-0.7530675184513909,Negative,2016 Campaign,Historical Archive
2016-03-22,-0.42751629006949954,Negative,2016 Campaign,Historical Archive
2016-03-29,0.2546839487930646,Positive,2016 Campaign,Historical Archive
2016-04-05,-0.7296551784048568,Negative,2016 Campaign,Historical Archive
2016-04-12,-0.4574588485078341,Negative,2016 Campaign,Historical Archive
2016-04-19,-0.06888119314234045,Negative,2016 Campaign,Historical Archive
2016-04-26,0.06688711256993063,Positive,2016 Campaign,Historical Archive
2016-05-03,0.07320059770222759,Positive,2016 Campaign,Historical Archive
2016-05-10,-0.2502740354974971,Negative,2016 Campaign,Historical Archive
2016-05-17,-0.12294587861767393,Negative,2016 Campaign,Historical Archive
2016-05-24,-0.6304440043657482,Negative,2016 Campaign,Historical Archive
2016-05-31,0.15414262854611005,Positive,2016 Campaign,Historical Archive
2016-06-07,-0.16798536983206308,Negative,2016 Campaign,Historical Archive
2016-06-14,-0.3365733672025034,Negative,2016 Campaign,Historical Archive
2016-06-21,-0.1901753202727819,Negative,2016 Campaign,Historical Archive
2016-06-28,-0.0973524766643188,Negative,2016 Campaign,Historical Archive
2016-07-05,-0.33174979382008846,Negative,2016 Campaign,Historical Archive
2016-07-12,-0.18199649909437216,Negative,2016 Campaign,Historical Archive
2016-07-19,-0.3264229782617489,Negative,2016 Campaign,Historical Archive
2016-07-26,0.07731532769640992,Positive,2016 Campaign,Historical Archive
2016-08-02,-0.6027581436602518,Negative,2016 Campaign,Historical Archive
2016-08-09,-0.2532009411341315,Negative,2016 Campaign,Historical Archive
2016-08-16,-0.03211796673671377,Neutral,2016 Campaign,Historical Archive
2016-08-23,-0.3112499192515595,Negative,2016 Campaign,Historical Archive
2016-08-30,-0.4331027509630879,Negative,2016 Campaign,Historical Archive
2016-09-06,0.021636838671567488,Neutral,2016 Campaign,Historical Archive
2016-09-13,0.08193757881971542,Positive,2016 Campaign,Historical Archive
2016-09-20,-0.18953574858571448,Negative,2016 Campaign,Historical Archive
2016-09-27,-0.44773830629936373,Negative,2016 Campaign,Historical Archive
2016-10-04,-0.4613433609950894,Negative,2016 Campaign,Historical Archive
2016-10-11,0.1686571817613749,Positive,2016 Campaign,Historical Archive
2016-10-18,-0.04156373557819651,Neutral,2016 Campaign,Historical Archive
2016-10-25,0.16290406294800203,Positive,2016 Campaign,Historical Archive
2016-11-01,-0.44434630601067704,Negative,2016 Campaign,Historical Archive
2016-11-09,-0.0017106683444118032,Neutral,Presidency,Historical Archive
2016-11-16,0.6060546892085386,Positive,Presidency,Historical Archive
2016-11-23,0.12638493807715054,Positive,Presidency,Historical Archive
2016-11-30,-0.08890663774159903,Negative,Presidency,Historical Archive
2016-12-07,-0.0645097449576221,Negative,Presidency,Historical Archive
2016-12-14,0.19133748978834428,Positive,Presidency,Historical Archive
2016-12-21,-0.21313182233596983,Negative,Presidency,Historical Archive
2016-12-28,-0.2308268443921311,Negative,Presidency,Historical Archive
2017-01-04,-0.19832325613818355,Negative,Presidency,Historical Archive
2017-01-11,-0.24807265790208308,Negative,Presidency,Historical Archive
2017-01-18,0.29494857194547375,Positive,Presidency,Historical Archive
2017-01-25,0.38570701920919903,Positive,Presidency,Historical Archive
2017-02-01,-0.22425229260690027,Negative,Presidency,Historical Archive
2017-02-08,0.20677790206913246,Positive,Presidency,Historical Archive
2017-02-15,-0.4243084234837561,Negative,Presidency,Historical Archive
2017-02-22,-0.5175366122546566,Negative,Presidency,Historical Archive
2017-03-01,0.5013936698255294,Positive,Presidency,Historical Archive
2017-03-08,-1.0,Negative,Presidency,Historical Archive
2017-03-15,0.3491355799038953,Positive,Presidency,Historical Archive
2017-03-22,0.24825106032052333,Positive,Presidency,Historical Archive
2017-03-29,0.08814502909687796,Positive,Presidency,Historical Archive
2017-04-05,-0.5384211382440056,Negative,Presidency,Historical Archive
2017-04-12,0.13414777542228848,Positive,Presidency,Historical Archive
2017-04-19,0.4818123103227977,Positive,Presidency,Historical Archive
2017-04-26,-0.6902233412855978,Negative,Presidency,Historical Archive
2017-05-03,0.037668626459621046,Neutral,Presidency,Historical Archive
2017-05-10,0.29342442151695647,Positive,Presidency,Historical Archive
2017-05-17,-0.03437319842248912,Neutral,Presidency,Historical Archive
2017-05-24,0.7187251493947161,Positive,Presidency,Historical Archive
2017-05-31,-0.5744462720557966,Negative,Presidency,Historical Archive
2017-06-07,-0.14128131774749042,Negative,Presidency,Historical Archive
2017-06-14,-0.1887514228325347,Negative,Presidency,Historical Archive
2017-06-21,-0.8778947350663625,Negative,Presidency,Historical Archive
2017-06-28,0.1577048331746891,Positive,Presidency,Historical Archive
2017-07-05,-0.585940797843112,Negative,Presidency,Historical Archive
2017-07-12,0.050093653434850366,Positive,Presidency,Historical Archive
2017-07-19,-0.13984366038410484,Negative,Presidency,Historical Archive
2017-07-26,-0.7519185206780188,Negative,Presidency,Historical Archive
2017-08-02,-0.10264521486019183,Negative,Presidency,Historical Archive
2017-08-09,0.6932107382367598,Positive,Presidency,Historical Archive
2017-08-16,0.23360843350138447,Positive,Presidency,Historical Archive
2017-08-23,0.4672048721337073,Positive,Presidency,Historical Archive
2017-08-30,0.2972791643229681,Positive,Presidency,Historical Archive
2017-09-06,0.4777939182812072,Positive,Presidency,Historical Archive
2017-09-13,-0.38196837557396346,Negative,Presidency,Historical Archive
2017-09-20,-0.44594718955721924,Negative,Presidency,Historical Archive
2017-09-27,-0.49964793253935547,Negative,Presidency,Historical Archive
2017-10-04,-0.15597377133747503,Negative,Presidency,Historical Archive
2017-10-11,-0.4674460750542647,Negative,Presidency,Historical Archive
2017-10-18,-0.3732895526402581,Negative,Presidency,Historical Archive
2017-10-25,-0.6893542240684004,Negative,Presidency,Historical Archive
2017-11-01,0.1363598561610276,Positive,Presidency,Historical Archive
2017-11-08,-0.12175755730617674,Negative,Presidency,Historical Archive
2017-11-15,0.004812633056611976,Neutral,Presidency,Historical Archive
2017-11-22,-0.8015180233633927,Negative,Presidency,Historical Archive
2017-11-29,-0.2779221941793387,Negative,Presidency,Historical Archive
2017-12-06,-0.4476378020899918,Negative,Presidency,Historical Archive
2017-12-13,-0.2672798546115262,Negative,Presidency,Historical Archive
2017-12-20,-0.19636109985214026,Negative,Presidency,Historical Archive
2017-12-27,-0.07290509313335873,Negative,Presidency,Historical Archive
2018-01-03,0.04945016344546532,Neutral,Presidency,Historical Archive
2018-01-10,0.7852454213572587,Positive,Presidency,Historical Archive
2018-01-17,0.21152184434445007,Positive,Presidency,Historical Archive
2018-01-24,0.26951735900313756,Positive,Presidency,Historical Archive
2018-01-31,0.11463428379775481,Positive,Presidency,Historical Archive
2018-02-07,-0.07403061456036551,Negative,Presidency,Historical Archive
2018-02-14,-0.04191173256577771,Neutral,Presidency,Historical Archive
2018-02-21,0.16579690401588873,Positive,Presidency,Historical Archive
2018-02-28,-0.4620118778141181,Negative,Presidency,Historical Archive
2018-03-07,-0.4340826088572869,Negative,Presidency,Historical Archive
2018-03-14,0.11668367582555211,Positive,Presidency,Historical Archive
2018-03-21,-0.9176687546254678,Negative,Presidency,Historical Archive
2018-03-28,-0.37612083326597345,Negative,Presidency,Historical Archive
2018-04-04,-0.4545886540254067,Negative,Presidency,Historical Archive
2018-04-11,0.15723004841185986,Positive,Presidency,Historical Archive
2018-04-18,0.01535396215985299,Neutral,Presidency,Historical Archive
2018-04-25,0.3561527778530149,Positive,Presidency,Historical Archive
2018-05-02,-0.8270398692193401,Negative,Presidency,Historical Archive
2018-05-09,-0.38489604843447445,Negative,Presidency,Historical Archive
2018-05-16,-1.0,Negative,Presidency,Historical Archive
2018-05-23,-0.10022485413678224,Negative,Presidency,Historical Archive
2018-05-30,-0.41871357866425163,Negative,Presidency,Historical Archive
2018-06-06,-0.7570061491010871,Negative,Presidency,Historical Archive
2018-06-13,0.1927793473789716,Positive,Presidency,Historical Archive
2018-06-20,-0.8054202634737964,Negative,Presidency,Historical Archive
2018-06-27,-0.12574706987197987,Negative,Presidency,Historical Archive
2018-07-04,-0.26894986317329095,Negative,Presidency,Historical Archive
2018-07-11,0.5705528636009226,Positive,Presidency,Historical Archive
2018-07-18,-0.5662710117853055,Negative,Presidency,Historical Archive
2018-07-25,0.3329921872651498,Positive,Presidency,Historical Archive
2018-08-01,0.12211872301077428,Positive,Presidency,Historical Archive
2018-08-08,0.20059277780626153,Positive,Presidency,Historical Archive
2018-08-15,-0.5003640069276104,Negative,Presidency,Historical Archive
2018-08-22,-0.9716421620459278,Negative,Presidency,Historical Archive
2018-08-29,0.19870197504117562,Positive,Presidency,Historical Archive
2018-09-05,-0.15098988371593133,Negative,Presidency,Historical Archive
2018-09-12,0.2093475978992105,Positive,Presidency,Historical Archive
2018-09-19,0.059392672662660545,Positive,Presidency,Historical Archive
2018-09-26,0.4140448025583572,Positive,Presidency,Historical Archive
2018-10-03,0.03990903837265136,Neutral,Presidency,Historical Archive
2018-10-10,-0.8672372989246159,Negative,Presidency,Historical Archive
2018-10-17,-0.6244712369084662,Negative,Presidency,Historical Archive
2018-10-24,-0.3713123080737494,Negative,Presidency,Historical Archive
2018-10-31,-0.2990333336999914,Negative,Presidency,Historical Archive
2018-11-07,-0.0031548567239453595,Neutral,Presidency,Historical Archive
2018-11-14,-0.14713186953804488,Negative,Presidency,Historical Archive
2018-11-21,-0.02468081025059235,Neutral,Presidency,Historical Archive
2018-11-28,-0.7526002301132877,Negative,Presidency,Historical Archive
2018-12-05,-0.008320773177426771,Neutral,Presidency,Historical Archive
2018-12-12,-0.46273881263715744,Negative,Presidency,Historical Archive
2018-12-19,-0.7322374047111115,Negative,Presidency,Historical Archive
2018-12-26,0.33267986805900984,Positive,Presidency,Historical Archive
2019-01-02,-0.5452136405689129,Negative,Presidency,Historical Archive
2019-01-09,0.9783555488163008,Positive,Presidency,Historical Archive
2019-01-16,0.12265591200897363,Positive,Presidency,Historical Archive
2019-01-23,-0.027445252326147196,Neutral,Presidency,Historical Archive
2019-01-30,-0.39655108026256125,Negative,Presidency,Historical Archive
2019-02-06,0.40266524473564214,Positive,Presidency,Historical Archive
2019-02-13,0.04841904728362112,Neutral,Presidency,Historical Archive
2019-02-20,0.3097134650140497,Positive,Presidency,Historical Archive
2019-02-27,-0.9084095834551912,Negative,Presidency,Historical Archive
2019-03-06,-0.2858250277745472,Negative,Presidency,Historical Archive
2019-03-13,-0.13519434866234936,Negative,Presidency,Historical Archive
2019-03-20,0.08682540130951158,Positive,Presidency,Historical Archive
2019-03-27,0.0964062958625681,Positive,Presidency,Historical Archive
2019-04-03,-0.3027263963965492,Negative,Presidency,Historical Archive
2019-04-10,0.09029116789421662,Positive,Presidency,Historical Archive
2019-04-17,-0.14353806500952704,Negative,Presidency,Historical Archive
2019-04-24,0.2470105856294991,Positive,Presidency,Historical Archive
2019-05-01,0.017182069234678868,Neutral,Presidency,Historical Archive
2019-05-08,-0.3377042039527385,Negative,Presidency,Historical Archive
2019-05-15,-0.5970904894421287,Negative,Presidency,Historical Archive
2019-05-22,0.2891013807335536,Positive,Presidency,Historical Archive
2019-05-29,0.35698230509243856,Positive,Presidency,Historical Archive
2019-06-05,0.49240464636937675,Positive,Presidency,Historical Archive
2019-06-12,-0.16027141613743054,Negative,Presidency,Historical Archive
2019-06-19,-0.8664680753427417,Negative,Presidency,Historical Archive
2019-06-26,0.37548803415118004,Positive,Presidency,Historical Archive
2019-07-03,-0.5366540094427605,Negative,Presidency,Historical Archive
2019-07-10,-0.6174041556446319,Negative,Presidency,Historical Archive
2019-07-17,0.607089575439988,Positive,Presidency,Historical Archive
2019-07-24,-0.7104818194117449,Negative,Presidency,Historical Archive
2019-07-31,0.11667860847637157,Positive,Presidency,Historical Archive
2019-08-07,-0.4846024283891689,Negative,Presidency,Historical Archive
2019-08-14,0.05344412008237326,Positive,Presidency,Historical Archive
2019-08-21,-0.1303293324241201,Negative,Presidency,Historical Archive
2019-08-28,-0.07835248091583691,Negative,Presidency,Historical Archive
2019-09-04,-0.08087704279219585,Negative,Presidency,Historical Archive
2019-09-11,-0.4057587690633957,Negative,Presidency,Historical Archive
2019-09-18,-0.33673564859547833,Negative,Presidency,Historical Archive
2019-09-25,0.3131716738862198,Positive,Presidency,Historical Archive
2019-10-02,-0.14948654785363408,Negative,Presidency,Historical Archive
2019-10-09,0.13817345558019856,Positive,Presidency,Historical Archive
2019-10-16,0.16319661384611225,Positive,Presidency,Historical Archive
2019-10-23,0.005218103271471916,Neutral,Presidency,Historical Archive
2019-10-30,0.37396356643234063,Positive,Presidency,Historical Archive
2019-11-06,-0.8646549418187549,Negative,Presidency,Historical Archive
2019-11-13,-0.3725554565198368,Negative,Presidency,Historical Archive
2019-11-20,-0.2955869741641487,Negative,Presidency,Historical Archive
2019-11-27,0.770032701448192,Positive,Presidency,Historical Archive
2019-12-04,0.30558893243267415,Positive,Presidency,Historical Archive
2019-12-11,-0.29837297924456974,Negative,Presidency,Historical Archive
2019-12-18,-0.06988026066989592,Negative,Presidency,Historical Archive
2019-12-25,-0.3988465617322272,Negative,Presidency,Historical Archive
2020-01-01,0.031889496444819504,Neutral,Presidency,Historical Archive
2020-01-08,0.01464117236375384,Neutral,Presidency,Historical Archive
2020-01-15,-0.18260619507926096,Negative,Presidency,Historical Archive
2020-01-22,0.08379385564834702,Positive,Presidency,Historical Archive
2020-01-29,0.02219885292098625,Neutral,Presidency,Historical Archive
2020-02-05,0.11297709633931383,Positive,Presidency,Historical Archive
2020-02-12,-0.41973799408836465,Negative,Presidency,Historical Archive
2020-02-19,-0.9773212544209438,Negative,Presidency,Historical Archive
2020-02-26,-0.14686388048459426,Negative,Presidency,Historical Archive
2020-03-04,-0.4196501693510666,Negative,Presidency,Historical Archive
2020-03-11,-0.20268644145341463,Negative,Presidency,Historical Archive
2020-03-18,-0.8370056530831216,Negative,Presidency,Historical Archive
2020-03-25,-0.18992487882727,Negative,Presidency,Historical Archive
2020-04-01,-0.41224540873789317,Negative,Presidency,Historical Archive
2020-04-08,-0.30998887080801196,Negative,Presidency,Historical Archive
2020-04-15,-0.10705204996885358,Negative,Presidency,Historical Archive
2020-04-22,-0.3623564110642977,Negative,Presidency,Historical Archive
2020-04-29,0.5034617145318389,Positive,Presidency,Historical Archive
2020-05-06,0.1145572060421475,Positive,Presidency,Historical Archive
2020-05-13,0.024291712664505166,Neutral,Presidency,Historical Archive
2020-05-20,-0.40408134419159103,Negative,Presidency,Historical Archive
2020-05-27,0.6792414162323386,Positive,Presidency,Historical Archive
2020-06-03,-0.4534861479530715,Negative,Presidency,Historical Archive
2020-06-10,0.0958163447435515,Positive,Presidency,Historical Archive
2020-06-17,0.5188665758371374,Positive,Presidency,Historical Archive
2020-06-24,0.7177723715071284,Positive,Presidency,Historical Archive
2020-07-01,0.023137114533415604,Neutral,Presidency,Historical Archive
2020-07-08,-0.31607356902985095,Negative,Presidency,Historical Archive
2020-07-15,-0.5864293874360473,Negative,Presidency,Historical Archive
2020-07-22,0.3040141463084963,Positive,Presidency,Historical Archive
2020-07-29,0.40078813661285806,Positive,Presidency,Historical Archive
2020-08-05,0.4388021071450071,Positive,Presidency,Historical Archive
2020-08-12,0.4918720795798607,Positive,Presidency,Historical Archive
2020-08-19,0.023172788699846847,Neutral,Presidency,Historical Archive
2020-08-26,0.9389556526260415,Positive,Presidency,Historical Archive
2020-09-02,-0.3749312175429995,Negative,Presidency,Historical Archive
2020-09-09,0.4975454802229594,Positive,Presidency,Historical Archive
2020-09-16,-0.03520267454287451,Neutral,Presidency,Historical Archive
2020-09-23,0.20238281356048096,Positive,Presidency,Historical Archive
2020-09-30,0.25168622454013734,Positive,Presidency,Historical Archive
2020-10-07,0.0303299008646567,Neutral,Presidency,Historical Archive
2020-10-14,-0.5252333284954713,Negative,Presidency,Historical Archive
2020-10-21,-0.2763336534438573,Negative,Presidency,Historical Archive
2020-10-28,-0.42817269828243687,Negative,Presidency,Historical Archive
2020-11-04,-0.6534938843459206,Negative,Presidency,Historical Archive
2020-11-11,-0.6603907607091841,Negative,Presidency,Historical Archive
2020-11-18,-0.03842262624289107,Neutral,Presidency,Historical Archive
2020-11-25,0.2505707882780741,Positive,Presidency,Historical Archive
2020-12-02,0.014148992182250894,Neutral,Presidency,Historical Archive
2020-12-09,0.34598685023413933,Positive,Presidency,Historical Archive
2020-12-16,-0.09521142267066432,Negative,Presidency,Historical Archive
2020-12-23,0.664839109751386,Positive,Presidency,Historical Archive
2020-12-30,0.3669999208290514,Positive,Presidency,Historical Archive
2021-01-06,0.8113851796263117,Positive,Presidency,Historical Archive
2021-01-13,-0.34485536986424054,Negative,Presidency,Historical Archive
2021-01-21,-0.5596237299295397,Negative,Post-Presidency,Historical Archive
2021-01-28,-0.26007614292555303,Negative,Post-Presidency,Historical Archive
2021-02-04,-0.5516401505134488,Negative,Post-Presidency,Historical Archive
2021-02-11,-0.13865098619399402,Negative,Post-Presidency,Historical Archive
2021-02-18,-0.6629404252965416,Negative,Post-Presidency,Historical Archive
2021-02-25,-0.37731578231653295,Negative,Post-Presidency,Historical Archive
2021-03-04,-0.5432470569525705,Negative,Post-Presidency,Historical Archive
2021-03-11,0.09681634579667092,Positive,Post-Presidency,Historical Archive
2021-03-18,0.08258139419169142,Positive,Post-Presidency,Historical Archive
2021-03-25,-0.6022032427707915,Negative,Post-Presidency,Historical Archive
2021-04-01,-0.3282276591025925,Negative,Post-Presidency,Historical Archive
2021-04-08,-0.6468618332986744,Negative,Post-Presidency,Historical Archive
2021-04-15,-0.27726290686589977,Negative,Post-Presidency,Historical Archive
2021-04-22,-0.5353018297114471,Negative,Post-Presidency,Historical Archive
2021-04-29,-0.5807575103553284,Negative,Post-Presidency,Historical Archive
2021-05-06,0.05612231352211633,Positive,Post-Presidency,Historical Archive
2021-05-13,-0.5389500423307099,Negative,Post-Presidency,Historical Archive
2021-05-20,-0.37758864603894327,Negative,Post-Presidency,Historical Archive
2021-05-27,-0.6077673795401723,Negative,Post-Presidency,Historical Archive
2021-06-03,-0.03733125050770014,Neutral,Post-Presidency,Historical Archive
2021-06-10,-0.11572487330768982,Negative,Post-Presidency,Historical Archive
2021-06-17,-0.37704558112578385,Negative,Post-Presidency,Historical Archive
2021-06-24,0.0948882840800343,Positive,Post-Presidency,Historical Archive
2021-07-01,-0.3406530942703924,Negative,Post-Presidency,Historical Archive
2021-07-08,-0.06643303267061446,Negative,Post-Presidency,Historical Archive
2021-07-15,-0.15826931624937368,Negative,Post-Presidency,Historical Archive
2021-07-22,-0.3115713486655642,Negative,Post-Presidency,Historical Archive
2021-07-29,-0.18743498293653774,Negative,Post-Presidency,Historical Archive
2021-08-05,-0.311669132445111,Negative,Post-Presidency,Historical Archive
2021-08-12,-0.33180413802178566,Negative,Post-Presidency,Historical Archive
2021-08-19,-0.22895843777287792,Negative,Post-Presidency,Historical Archive
2021-08-26,-0.3550914099779832,Negative,Post-Presidency,Historical Archive
2021-09-02,-0.2629449405319385,Negative,Post-Presidency,Historical Archive
2021-09-09,-0.2598641715104109,Negative,Post-Presidency,Historical Archive
2021-09-16,-0.5332758108317736,Negative,Post-Presidency,Historical Archive
2021-09-23,-0.16282932061651628,Negative,Post-Presidency,Historical Archive
2021-09-30,-0.5305698414110714,Negative,Post-Presidency,Historical Archive
2021-10-07,-0.5133317591365832,Negative,Post-Presidency,Historical Archive
2021-10-14,-0.6730252109108465,Negative,Post-Presidency,Historical Archive
2021-10-21,-0.2846869987527209,Negative,Post-Presidency,Historical Archive
2021-10-28,-0.30021120939195056,Negative,Post-Presidency,Historical Archive
2021-11-04,-0.09959031887364633,Negative,Post-Presidency,Historical Archive
